age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
34,management,single,tertiary,no,94,no,no,cellular,25,aug,45,11,-1,0,unknown,no,22899
43,management,single,tertiary,no,778,yes,no,cellular,25,aug,230,5,-1,0,unknown,no,22900
48,admin.,married,secondary,no,44,no,yes,cellular,25,aug,98,3,-1,0,unknown,no,22901
38,technician,single,secondary,no,46,no,no,cellular,25,aug,90,2,-1,0,unknown,no,22902
57,housemaid,married,primary,no,1303,no,no,cellular,25,aug,83,4,-1,0,unknown,no,22903
59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,no,22904
39,technician,single,secondary,no,0,no,no,cellular,25,aug,194,9,-1,0,unknown,no,22905
49,management,married,secondary,no,338,no,no,cellular,25,aug,941,3,-1,0,unknown,no,22906
51,services,married,secondary,no,917,no,no,cellular,25,aug,56,6,-1,0,unknown,no,22907
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,yes,22908
31,technician,married,secondary,no,0,no,no,cellular,25,aug,249,6,-1,0,unknown,no,22909
51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,-1,0,unknown,yes,22910
34,management,married,secondary,no,333,no,no,cellular,26,aug,90,4,-1,0,unknown,no,22911
50,management,married,tertiary,no,161,no,no,cellular,26,aug,19,17,-1,0,unknown,no,22912
38,management,married,tertiary,no,93,yes,no,cellular,26,aug,69,4,-1,0,unknown,no,22913
44,blue-collar,married,secondary,no,268,no,no,cellular,26,aug,127,5,-1,0,unknown,no,22914
40,entrepreneur,married,secondary,no,50,no,no,cellular,26,aug,63,6,-1,0,unknown,no,22915
44,management,married,tertiary,no,3674,no,no,cellular,26,aug,122,3,-1,0,unknown,no,22916
42,management,married,tertiary,no,0,no,no,cellular,26,aug,179,16,-1,0,unknown,no,22917
30,technician,single,secondary,no,1499,no,no,cellular,26,aug,66,21,-1,0,unknown,no,22918
41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,no,22919
51,management,married,tertiary,no,9864,no,no,cellular,26,aug,69,4,-1,0,unknown,no,22920
42,management,married,tertiary,no,295,yes,no,cellular,26,aug,109,3,-1,0,unknown,no,22921
57,technician,divorced,tertiary,no,437,no,no,cellular,26,aug,435,5,-1,0,unknown,no,22922
39,technician,divorced,secondary,no,807,yes,yes,cellular,26,aug,209,6,-1,0,unknown,no,22923
32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes,22924
34,student,single,tertiary,no,1322,no,no,cellular,26,aug,170,3,-1,0,unknown,no,22925
53,blue-collar,married,secondary,no,392,no,no,cellular,26,aug,95,6,-1,0,unknown,no,22926
60,unknown,married,unknown,no,17297,no,no,cellular,26,aug,664,11,-1,0,unknown,yes,22927
54,blue-collar,married,primary,no,7073,no,no,cellular,26,aug,479,6,-1,0,unknown,no,22928
61,management,married,tertiary,no,7935,no,no,cellular,26,aug,427,17,-1,0,unknown,no,22929
52,blue-collar,married,primary,no,1401,no,no,cellular,26,aug,77,8,-1,0,unknown,no,22930
52,technician,married,secondary,no,526,no,yes,cellular,26,aug,60,6,-1,0,unknown,no,22931
37,management,married,tertiary,no,675,no,no,cellular,26,aug,49,13,-1,0,unknown,no,22932
47,admin.,married,secondary,no,175,yes,no,cellular,26,aug,102,7,-1,0,unknown,no,22933
33,technician,single,secondary,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,no,22934
35,technician,single,tertiary,no,973,no,no,cellular,26,aug,109,9,-1,0,unknown,no,22935
37,self-employed,married,secondary,no,111,no,no,cellular,26,aug,179,8,-1,0,unknown,no,22936
32,technician,single,secondary,no,39,no,no,cellular,26,aug,175,11,-1,0,unknown,no,22937
35,technician,married,secondary,no,5535,no,no,cellular,26,aug,0,15,-1,0,unknown,no,22938
46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,yes,22939
41,management,married,tertiary,no,2251,no,no,cellular,26,aug,338,9,-1,0,unknown,no,22940
37,technician,married,secondary,no,1578,no,yes,cellular,26,aug,85,6,-1,0,unknown,no,22941
51,technician,married,tertiary,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown,no,22942
51,management,divorced,secondary,no,292,no,no,cellular,26,aug,146,9,-1,0,unknown,no,22943
45,blue-collar,married,secondary,no,2,no,no,cellular,26,aug,105,10,-1,0,unknown,no,22944
35,management,married,tertiary,no,1285,no,no,cellular,26,aug,100,4,-1,0,unknown,no,22945
58,retired,married,primary,no,1,no,no,cellular,26,aug,112,4,-1,0,unknown,no,22946
53,blue-collar,married,primary,no,18,no,no,cellular,26,aug,55,4,-1,0,unknown,no,22947
54,management,divorced,tertiary,no,2625,yes,no,cellular,26,aug,67,3,-1,0,unknown,no,22948
39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,no,22949
32,technician,divorced,secondary,no,409,no,yes,cellular,26,aug,74,4,-1,0,unknown,no,22950
35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,unknown,no,22951
48,management,married,tertiary,no,0,no,no,cellular,26,aug,60,5,-1,0,unknown,no,22952
30,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,no,22953
49,admin.,married,secondary,no,0,no,no,cellular,26,aug,159,4,-1,0,unknown,no,22954
31,technician,single,tertiary,no,7005,no,no,cellular,26,aug,171,4,-1,0,unknown,no,22955
51,blue-collar,married,primary,no,19,no,no,cellular,26,aug,26,10,-1,0,unknown,no,22956
43,technician,divorced,secondary,no,1326,no,no,cellular,26,aug,93,2,-1,0,unknown,no,22957
47,technician,divorced,secondary,no,32,no,yes,cellular,26,aug,137,2,-1,0,unknown,no,22958
34,management,single,tertiary,no,250,no,no,cellular,26,aug,64,2,-1,0,unknown,no,22959
56,housemaid,married,primary,no,0,no,no,cellular,26,aug,102,2,-1,0,unknown,no,22960
53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,no,22961
46,technician,married,secondary,no,1596,yes,no,cellular,26,aug,106,7,-1,0,unknown,no,22962
33,technician,married,tertiary,no,-370,yes,no,cellular,26,aug,108,7,-1,0,unknown,no,22963
33,management,single,tertiary,no,0,no,no,cellular,26,aug,60,2,-1,0,unknown,no,22964
34,management,single,tertiary,no,436,no,no,cellular,26,aug,312,2,-1,0,unknown,no,22965
39,housemaid,married,unknown,no,0,no,no,cellular,26,aug,92,2,-1,0,unknown,no,22966
33,technician,single,secondary,no,659,no,no,cellular,26,aug,274,2,-1,0,unknown,no,22967
51,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,2,-1,0,unknown,no,22968
51,blue-collar,married,primary,no,176,no,yes,cellular,26,aug,80,2,-1,0,unknown,no,22969
49,unemployed,married,primary,no,50,no,no,cellular,26,aug,169,2,-1,0,unknown,no,22970
41,technician,single,tertiary,no,1413,no,no,telephone,26,aug,81,5,-1,0,unknown,no,22971
57,technician,married,tertiary,no,31,no,yes,cellular,26,aug,395,2,-1,0,unknown,no,22972
44,management,married,tertiary,yes,-11,no,no,cellular,26,aug,317,5,-1,0,unknown,no,22973
51,services,married,secondary,no,276,no,no,cellular,26,aug,217,2,-1,0,unknown,no,22974
52,blue-collar,married,secondary,no,60,no,yes,cellular,26,aug,196,2,-1,0,unknown,no,22975
31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,26,aug,221,2,-1,0,unknown,no,22976
38,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,-1,0,unknown,no,22977
38,technician,married,secondary,no,-6,no,no,cellular,26,aug,700,2,-1,0,unknown,no,22978
54,technician,married,tertiary,no,446,no,no,cellular,26,aug,67,6,-1,0,unknown,no,22979
42,unknown,married,unknown,no,222,no,no,cellular,26,aug,80,16,-1,0,unknown,no,22980
47,blue-collar,married,primary,no,0,no,no,cellular,26,aug,185,4,-1,0,unknown,no,22981
35,technician,single,tertiary,no,7838,no,no,cellular,26,aug,17,23,-1,0,unknown,no,22982
49,blue-collar,married,primary,no,3478,no,no,cellular,26,aug,165,4,-1,0,unknown,no,22983
33,technician,single,secondary,no,121,no,no,cellular,26,aug,210,6,-1,0,unknown,no,22984
31,management,married,tertiary,no,0,no,no,cellular,26,aug,76,2,-1,0,unknown,no,22985
45,technician,divorced,secondary,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no,22986
55,management,divorced,tertiary,no,-612,no,no,cellular,26,aug,131,2,-1,0,unknown,no,22987
30,management,single,tertiary,no,15,no,yes,cellular,26,aug,252,2,-1,0,unknown,no,22988
43,management,married,secondary,no,17555,no,no,cellular,26,aug,14,14,-1,0,unknown,no,22989
45,management,married,tertiary,yes,-190,no,yes,cellular,26,aug,92,4,-1,0,unknown,no,22990
54,management,married,tertiary,no,0,no,no,cellular,26,aug,748,3,-1,0,unknown,no,22991
31,technician,single,secondary,no,218,no,no,cellular,26,aug,267,4,-1,0,unknown,no,22992
48,technician,married,tertiary,no,0,no,no,telephone,26,aug,176,15,-1,0,unknown,no,22993
60,retired,married,unknown,no,1396,no,yes,cellular,26,aug,104,2,-1,0,unknown,no,22994
38,technician,married,secondary,no,0,no,no,cellular,26,aug,65,4,-1,0,unknown,no,22995
32,technician,single,secondary,no,0,no,no,cellular,26,aug,181,2,-1,0,unknown,no,22996
36,technician,single,tertiary,no,4644,no,no,cellular,26,aug,29,12,-1,0,unknown,no,22997
43,management,divorced,tertiary,no,-166,yes,yes,cellular,26,aug,176,2,-1,0,unknown,no,22998
51,blue-collar,married,primary,no,6343,yes,no,cellular,26,aug,28,20,-1,0,unknown,no,22999
48,technician,married,secondary,no,2688,no,yes,cellular,26,aug,610,2,-1,0,unknown,no,23000
54,technician,married,secondary,no,965,no,no,cellular,26,aug,345,4,-1,0,unknown,no,23001
30,management,single,secondary,no,19,no,no,cellular,26,aug,191,2,-1,0,unknown,no,23002
59,management,divorced,tertiary,no,3096,no,no,cellular,26,aug,18,17,-1,0,unknown,no,23003
34,technician,single,secondary,no,94,yes,no,cellular,26,aug,541,2,-1,0,unknown,no,23004
40,technician,divorced,secondary,no,0,no,no,cellular,26,aug,67,2,-1,0,unknown,no,23005
32,technician,single,secondary,no,316,no,no,cellular,26,aug,137,2,-1,0,unknown,no,23006
59,retired,married,tertiary,no,0,no,no,cellular,26,aug,94,2,-1,0,unknown,no,23007
35,technician,single,secondary,no,0,no,no,cellular,26,aug,259,2,-1,0,unknown,no,23008
55,blue-collar,married,secondary,no,630,no,no,cellular,26,aug,146,2,-1,0,unknown,no,23009
47,blue-collar,married,primary,no,0,no,no,cellular,26,aug,292,2,-1,0,unknown,no,23010
46,blue-collar,married,secondary,no,3,no,no,cellular,26,aug,153,14,-1,0,unknown,no,23011
56,technician,married,tertiary,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,no,23012
47,management,married,secondary,no,414,no,no,cellular,26,aug,142,2,-1,0,unknown,no,23013
45,management,divorced,tertiary,no,0,no,no,cellular,26,aug,392,2,-1,0,unknown,no,23014
31,management,single,tertiary,no,29,no,no,cellular,26,aug,179,2,-1,0,unknown,no,23015
45,blue-collar,married,primary,no,512,no,no,cellular,26,aug,123,2,-1,0,unknown,no,23016
31,technician,single,tertiary,no,17,no,no,cellular,26,aug,239,2,-1,0,unknown,no,23017
35,technician,married,tertiary,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no,23018
44,management,single,secondary,no,813,no,no,cellular,26,aug,358,2,-1,0,unknown,no,23019
44,management,married,tertiary,no,1752,no,no,cellular,26,aug,312,2,-1,0,unknown,no,23020
33,management,married,tertiary,no,0,no,no,cellular,26,aug,126,2,-1,0,unknown,no,23021
55,retired,married,secondary,no,273,no,no,cellular,26,aug,417,2,-1,0,unknown,no,23022
54,admin.,married,tertiary,no,19,no,no,cellular,26,aug,131,2,-1,0,unknown,no,23023
53,technician,married,secondary,no,0,no,no,cellular,26,aug,392,2,-1,0,unknown,no,23024
37,technician,married,secondary,no,827,yes,yes,cellular,26,aug,85,16,-1,0,unknown,no,23025
40,management,single,tertiary,no,0,yes,no,cellular,26,aug,24,16,-1,0,unknown,no,23026
36,management,married,tertiary,no,1313,no,no,cellular,26,aug,80,6,-1,0,unknown,no,23027
47,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,no,23028
49,blue-collar,married,secondary,no,1219,yes,no,cellular,26,aug,168,5,-1,0,unknown,no,23029
31,technician,single,secondary,no,798,no,no,telephone,26,aug,66,10,-1,0,unknown,no,23030
41,management,married,tertiary,no,725,no,no,cellular,26,aug,460,10,-1,0,unknown,no,23031
42,management,married,tertiary,no,154,no,no,cellular,26,aug,183,10,-1,0,unknown,no,23032
49,services,married,secondary,no,0,no,no,cellular,26,aug,189,4,-1,0,unknown,no,23033
52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,unknown,no,23034
30,technician,single,secondary,no,9645,no,yes,cellular,26,aug,130,10,-1,0,unknown,no,23035
32,management,single,tertiary,no,5167,no,no,cellular,26,aug,10,18,-1,0,unknown,no,23036
47,services,married,secondary,no,612,no,no,cellular,26,aug,139,4,-1,0,unknown,no,23037
58,blue-collar,married,primary,no,0,no,no,cellular,26,aug,168,4,-1,0,unknown,no,23038
33,management,single,secondary,no,0,no,no,cellular,26,aug,99,2,-1,0,unknown,no,23039
36,management,married,tertiary,no,0,no,no,cellular,26,aug,97,3,-1,0,unknown,no,23040
30,technician,single,secondary,no,73,no,yes,cellular,26,aug,43,2,-1,0,unknown,no,23041
60,blue-collar,married,primary,no,11,no,no,telephone,26,aug,15,10,-1,0,unknown,no,23042
48,management,married,tertiary,no,0,yes,no,cellular,26,aug,204,2,-1,0,unknown,no,23043
31,admin.,married,secondary,yes,-51,no,yes,cellular,26,aug,173,2,-1,0,unknown,no,23044
46,blue-collar,married,primary,no,588,yes,no,cellular,26,aug,260,4,-1,0,unknown,no,23045
51,technician,divorced,secondary,no,-471,no,no,cellular,26,aug,169,2,-1,0,unknown,no,23046
50,blue-collar,married,secondary,no,579,no,no,cellular,26,aug,83,4,-1,0,unknown,no,23047
41,technician,married,tertiary,no,231,no,no,cellular,26,aug,428,2,-1,0,unknown,yes,23048
59,technician,divorced,secondary,no,2,no,no,cellular,26,aug,164,2,-1,0,unknown,no,23049
33,technician,single,tertiary,no,3773,no,no,cellular,26,aug,124,4,-1,0,unknown,no,23050
32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,unknown,no,23051
35,admin.,married,tertiary,no,6,no,no,cellular,26,aug,130,2,-1,0,unknown,no,23052
44,technician,married,secondary,no,608,no,no,cellular,26,aug,128,2,-1,0,unknown,no,23053
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no,23054
60,retired,married,primary,no,5,no,no,cellular,26,aug,63,2,-1,0,unknown,no,23055
42,management,single,tertiary,no,145,no,no,cellular,26,aug,174,2,-1,0,unknown,no,23056
53,management,married,tertiary,no,0,no,no,cellular,26,aug,240,2,-1,0,unknown,no,23057
47,blue-collar,married,primary,no,0,no,no,cellular,26,aug,71,4,-1,0,unknown,no,23058
49,management,married,tertiary,no,108,no,no,cellular,26,aug,210,6,-1,0,unknown,no,23059
33,management,married,tertiary,no,544,no,yes,cellular,26,aug,111,4,-1,0,unknown,no,23060
35,management,married,tertiary,no,0,no,no,cellular,26,aug,436,2,-1,0,unknown,no,23061
47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,unknown,no,23062
38,management,married,tertiary,no,0,yes,no,cellular,26,aug,22,38,-1,0,unknown,no,23063
38,management,married,tertiary,no,0,no,no,cellular,26,aug,101,4,-1,0,unknown,no,23064
35,management,married,tertiary,no,38,no,no,cellular,26,aug,194,8,-1,0,unknown,no,23065
48,management,married,tertiary,no,4852,no,no,cellular,26,aug,41,11,-1,0,unknown,no,23066
42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown,no,23067
47,self-employed,married,tertiary,no,1245,no,no,cellular,26,aug,17,15,-1,0,unknown,no,23068
35,management,married,tertiary,no,841,no,no,cellular,26,aug,301,6,-1,0,unknown,no,23069
52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,yes,23070
30,management,married,secondary,yes,471,yes,no,cellular,26,aug,73,4,-1,0,unknown,no,23071
35,technician,single,secondary,no,79,yes,no,cellular,26,aug,12,16,-1,0,unknown,no,23072
42,management,divorced,tertiary,no,1243,no,no,cellular,26,aug,1000,4,-1,0,unknown,yes,23073
45,technician,married,secondary,no,34,no,no,cellular,26,aug,333,4,-1,0,unknown,no,23074
48,management,married,primary,no,2537,no,no,cellular,26,aug,219,6,-1,0,unknown,no,23075
47,services,married,secondary,no,284,no,no,cellular,26,aug,266,5,-1,0,unknown,no,23076
60,management,married,tertiary,no,0,no,no,cellular,26,aug,362,6,-1,0,unknown,no,23077
44,management,married,tertiary,no,254,no,no,cellular,26,aug,224,6,-1,0,unknown,no,23078
46,services,married,secondary,no,301,no,no,cellular,26,aug,241,7,-1,0,unknown,no,23079
56,technician,divorced,secondary,no,0,no,no,cellular,26,aug,471,8,-1,0,unknown,no,23080
50,blue-collar,married,primary,no,1617,no,no,cellular,26,aug,55,4,-1,0,unknown,no,23081
31,self-employed,married,tertiary,no,3220,no,no,cellular,26,aug,74,4,-1,0,unknown,no,23082
32,technician,single,secondary,no,-5,no,yes,cellular,26,aug,300,4,-1,0,unknown,no,23083
35,management,married,tertiary,no,231,no,no,cellular,26,aug,130,6,-1,0,unknown,no,23084
32,management,single,tertiary,yes,5,yes,no,cellular,26,aug,520,4,-1,0,unknown,no,23085
41,management,single,tertiary,no,236,no,no,cellular,26,aug,72,4,-1,0,unknown,no,23086
52,self-employed,divorced,secondary,no,385,no,yes,cellular,26,aug,96,4,-1,0,unknown,no,23087
48,management,single,tertiary,no,505,no,no,cellular,26,aug,320,5,-1,0,unknown,no,23088
43,technician,married,secondary,no,10,no,no,cellular,26,aug,301,16,-1,0,unknown,no,23089
37,management,single,tertiary,no,-533,no,no,cellular,26,aug,234,4,-1,0,unknown,no,23090
30,technician,single,secondary,no,7,no,no,cellular,26,aug,75,4,-1,0,unknown,no,23091
35,management,married,tertiary,no,71,no,yes,cellular,26,aug,78,4,-1,0,unknown,no,23092
37,management,married,tertiary,no,725,no,no,cellular,26,aug,162,13,-1,0,unknown,no,23093
33,technician,married,secondary,no,2362,yes,no,cellular,26,aug,271,4,-1,0,unknown,no,23094
45,admin.,married,secondary,no,434,no,no,cellular,26,aug,76,4,-1,0,unknown,no,23095
34,management,single,tertiary,no,4687,no,no,cellular,26,aug,10,19,-1,0,unknown,no,23096
50,blue-collar,married,primary,no,370,yes,no,telephone,26,aug,39,6,-1,0,unknown,no,23097
35,management,single,tertiary,no,0,no,no,cellular,26,aug,30,20,-1,0,unknown,no,23098
39,technician,single,secondary,no,3867,no,no,cellular,26,aug,257,12,-1,0,unknown,no,23099
33,technician,married,secondary,no,362,no,yes,cellular,26,aug,160,6,-1,0,unknown,no,23100
60,admin.,married,primary,no,41,no,no,cellular,26,aug,140,6,-1,0,unknown,no,23101
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no,23102
36,entrepreneur,divorced,tertiary,no,219,no,no,cellular,26,aug,358,4,-1,0,unknown,no,23103
31,management,single,tertiary,no,0,no,no,cellular,26,aug,120,6,-1,0,unknown,no,23104
33,technician,single,secondary,no,487,yes,no,cellular,26,aug,532,14,-1,0,unknown,no,23105
49,self-employed,married,secondary,no,0,no,no,cellular,26,aug,175,6,-1,0,unknown,no,23106
42,housemaid,married,tertiary,no,0,no,no,cellular,26,aug,112,10,-1,0,unknown,no,23107
51,services,married,primary,no,10150,yes,no,cellular,26,aug,157,5,-1,0,unknown,no,23108
57,services,married,secondary,no,1113,no,no,cellular,26,aug,264,20,-1,0,unknown,no,23109
31,management,married,tertiary,no,392,no,no,cellular,26,aug,119,3,-1,0,unknown,no,23110
55,self-employed,married,secondary,yes,0,no,no,cellular,26,aug,172,5,-1,0,unknown,no,23111
33,technician,single,tertiary,no,469,no,no,cellular,26,aug,158,9,-1,0,unknown,no,23112
45,management,married,tertiary,no,22815,no,no,cellular,26,aug,653,8,-1,0,unknown,no,23113
39,management,single,tertiary,no,1092,no,no,cellular,26,aug,205,7,-1,0,unknown,no,23114
36,management,married,tertiary,no,23,no,no,cellular,26,aug,133,11,-1,0,unknown,no,23115
32,management,married,secondary,no,0,no,no,cellular,26,aug,277,3,-1,0,unknown,no,23116
